sku_id,product_name,brand,category,subcategory,base_price,quality_score,price_tier,overpriced_flag,weak_listing_flag
UBE-0006,UrbanEase Featherweight Workwear Shoes,UrbanEase,Footwear,Workwear Shoes,178.0,0.715,Value,False,False
UBE-0007,UrbanEase Classic Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,333.0,0.651,Mid-Market,False,False
UBE-0008,UrbanEase New Season Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,133.0,0.443,Value,False,False
UBE-0009,UrbanEase Everyday Skate Shoes,UrbanEase,Footwear,Skate Shoes,203.0,0.703,Value,False,False
UBE-0010,UrbanEase Comfort Fit Running Shoes,UrbanEase,Footwear,Running Shoes,244.0,0.707,Mid-Market,False,True
UBE-0011,UrbanEase Urban Skate Shoes,UrbanEase,Footwear,Skate Shoes,311.0,0.747,Mid-Market,True,False
UBE-0012,UrbanEase Lumen Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,272.0,0.354,Mid-Market,False,False
UBE-0013,UrbanEase Breathable Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,120.0,0.586,Value,False,False
UBE-0014,UrbanEase GripPro Leather Shoes,UrbanEase,Footwear,Leather Shoes,137.0,0.641,Value,False,True
UBE-0015,UrbanEase CushionFlex Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,112.0,0.39,Value,False,False
UBE-0016,UrbanEase Trail Ready Workwear Shoes,UrbanEase,Footwear,Workwear Shoes,170.0,0.627,Value,False,False
UBE-0017,UrbanEase Limited Workwear Shoes,UrbanEase,Footwear,Workwear Shoes,171.0,0.57,Value,False,False
UBE-0018,UrbanEase Vintage Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,401.0,0.8,Premium,False,False
UBE-0019,UrbanEase TechFeel Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,317.0,0.378,Mid-Market,True,False
UBE-0020,UrbanEase Durable Boots,UrbanEase,Footwear,Boots,329.0,0.732,Mid-Market,False,False
UBE-0021,UrbanEase AirLite Running Shoes,UrbanEase,Footwear,Running Shoes,399.0,0.76,Premium,False,False
UBE-0022,UrbanEase Breeze Sandals,UrbanEase,Footwear,Sandals,312.0,0.558,Mid-Market,False,False
UBE-0023,UrbanEase SunCore Sandals,UrbanEase,Footwear,Sandals,166.0,0.426,Value,False,False
UBE-0024,UrbanEase Minimal Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,255.0,0.746,Mid-Market,False,False
UBE-0025,UrbanEase CloudSoft Running Shoes,UrbanEase,Footwear,Running Shoes,443.0,0.426,Premium,False,False
UBE-0026,UrbanEase Featherweight Workwear Shoes,UrbanEase,Footwear,Workwear Shoes,204.0,0.785,Value,False,False
UBE-0027,UrbanEase Classic Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,218.0,0.908,Value,False,False
UBE-0028,UrbanEase New Season Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,140.0,0.429,Value,False,False
UBE-0029,UrbanEase Everyday Boots,UrbanEase,Footwear,Boots,492.0,0.359,Premium,False,False
UBE-0030,UrbanEase Comfort Fit Sandals,UrbanEase,Footwear,Sandals,232.0,0.702,Mid-Market,False,False
UBE-0031,UrbanEase Urban Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,338.0,0.571,Mid-Market,False,True
UBE-0032,UrbanEase Lumen Skate Shoes,UrbanEase,Footwear,Skate Shoes,479.0,0.553,Premium,False,False
UBE-0033,UrbanEase Breathable Running Shoes,UrbanEase,Footwear,Running Shoes,193.0,0.603,Value,False,False
UBE-0034,UrbanEase GripPro Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,270.0,0.451,Mid-Market,False,False
UBE-0035,UrbanEase CushionFlex Skate Shoes,UrbanEase,Footwear,Skate Shoes,198.0,0.347,Value,False,False
UBE-0036,UrbanEase Trail Ready Athleisure Sneakers,UrbanEase,Footwear,Athleisure Sneakers,300.0,0.567,Mid-Market,False,False
UBE-0037,UrbanEase Limited Workwear Shoes,UrbanEase,Footwear,Workwear Shoes,248.0,0.576,Mid-Market,False,False
UBE-0038,UrbanEase Vintage Running Shoes,UrbanEase,Footwear,Running Shoes,263.0,0.476,Mid-Market,False,True
UBE-0039,UrbanEase TechFeel Sandals,UrbanEase,Footwear,Sandals,222.0,0.548,Value,False,False
UBE-0040,UrbanEase Durable Skate Shoes,UrbanEase,Footwear,Skate Shoes,396.0,0.704,Premium,False,False
UBE-0041,UrbanEase AirLite Skate Shoes,UrbanEase,Footwear,Skate Shoes,255.0,0.502,Mid-Market,False,False
UBE-0042,UrbanEase Breeze Canvas Sneakers,UrbanEase,Footwear,Canvas Sneakers,186.0,0.734,Value,False,False
PLW-0001,PlainWest AirLite Skate Shoes,PlainWest,Footwear,Skate Shoes,148.0,0.572,Value,False,False
PLW-0002,PlainWest Breeze Athleisure Sneakers,PlainWest,Footwear,Athleisure Sneakers,228.0,0.821,Mid-Market,False,False
PLW-0003,PlainWest SunCore Skate Shoes,PlainWest,Footwear,Skate Shoes,275.0,0.583,Mid-Market,False,False
PLW-0004,PlainWest Minimal Workwear Shoes,PlainWest,Footwear,Workwear Shoes,418.0,0.295,Premium,False,True
PLW-0005,PlainWest CloudSoft Leather Shoes,PlainWest,Footwear,Leather Shoes,146.0,0.925,Value,False,False
PLW-0006,PlainWest Featherweight Canvas Sneakers,PlainWest,Footwear,Canvas Sneakers,369.0,0.837,Premium,False,False
PLW-0007,PlainWest Classic Athleisure Sneakers,PlainWest,Footwear,Athleisure Sneakers,117.0,0.725,Value,False,False
PLW-0008,PlainWest New Season Boots,PlainWest,Footwear,Boots,253.0,0.735,Mid-Market,False,False
PLW-0009,PlainWest Everyday Boots,PlainWest,Footwear,Boots,239.0,0.537,Mid-Market,False,False
PLW-0010,PlainWest Comfort Fit Skate Shoes,PlainWest,Footwear,Skate Shoes,232.0,0.639,Mid-Market,False,False
PLW-0011,PlainWest Urban Running Shoes,PlainWest,Footwear,Running Shoes,171.0,0.891,Value,False,False
PLW-0012,PlainWest Lumen Workwear Shoes,PlainWest,Footwear,Workwear Shoes,360.0,0.663,Premium,False,False
PLW-0013,PlainWest Breathable Athleisure Sneakers,PlainWest,Footwear,Athleisure Sneakers,250.0,0.665,Mid-Market,False,False
PLW-0014,PlainWest GripPro Sandals,PlainWest,Footwear,Sandals,241.0,0.769,Mid-Market,False,False
PLW-0015,PlainWest CushionFlex Athleisure Sneakers,PlainWest,Footwear,Athleisure Sneakers,151.0,0.856,Value,False,False
PLW-0016,PlainWest Trail Ready Sandals,PlainWest,Footwear,Sandals,284.0,0.905,Mid-Market,False,False
PLW-0017,PlainWest Limited Skate Shoes,PlainWest,Footwear,Skate Shoes,291.0,0.434,Mid-Market,True,False
PLW-0018,PlainWest Vintage Running Shoes,PlainWest,Footwear,Running Shoes,258.0,0.836,Mid-Market,False,False
PLW-0019,PlainWest TechFeel Running Shoes,PlainWest,Footwear,Running Shoes,249.0,0.423,Mid-Market,False,False
PLW-0020,PlainWest Durable Leather Shoes,PlainWest,Footwear,Leather Shoes,349.0,0.592,Premium,True,False
PLW-0021,PlainWest AirLite Workwear Shoes,PlainWest,Footwear,Workwear Shoes,438.0,0.791,Premium,False,True
PLW-0022,PlainWest Breeze Sandals,PlainWest,Footwear,Sandals,184.0,0.374,Value,True,False
PLW-0023,PlainWest SunCore Running Shoes,PlainWest,Footwear,Running Shoes,281.0,0.465,Mid-Market,False,False
PLW-0024,PlainWest Minimal Running Shoes,PlainWest,Footwear,Running Shoes,306.0,0.681,Mid-Market,False,False
PLW-0025,PlainWest CloudSoft Leather Shoes,PlainWest,Footwear,Leather Shoes,183.0,0.416,Value,False,False
PLW-0026,PlainWest Featherweight Sandals,PlainWest,Footwear,Sandals,286.0,0.656,Mid-Market,False,False
PLW-0027,PlainWest Classic Canvas Sneakers,PlainWest,Footwear,Canvas Sneakers,221.0,0.522,Mid-Market,False,False
PLW-0028,PlainWest New Season Skate Shoes,PlainWest,Footwear,Skate Shoes,208.0,0.556,Mid-Market,False,False
PLW-0029,PlainWest Everyday Sandals,PlainWest,Footwear,Sandals,207.0,0.311,Mid-Market,True,False
PLW-0030,PlainWest Comfort Fit Running Shoes,PlainWest,Footwear,Running Shoes,120.0,0.483,Value,False,False
PLW-0031,PlainWest Urban Workwear Shoes,PlainWest,Footwear,Workwear Shoes,373.0,0.725,Premium,False,False
PLW-0032,PlainWest Lumen Workwear Shoes,PlainWest,Footwear,Workwear Shoes,196.0,0.827,Value,False,False
PLW-0033,PlainWest Breathable Skate Shoes,PlainWest,Footwear,Skate Shoes,315.0,0.407,Mid-Market,False,False
PLW-0034,PlainWest GripPro Running Shoes,PlainWest,Footwear,Running Shoes,321.0,0.277,Mid-Market,False,False
PLW-0035,PlainWest CushionFlex Athleisure Sneakers,PlainWest,Footwear,Athleisure Sneakers,214.0,0.7,Mid-Market,True,False
WST-0001,Westward AirLite Running Shoes,Westward,Footwear,Running Shoes,238.0,0.862,Mid-Market,False,False
WST-0002,Westward Breeze Leather Shoes,Westward,Footwear,Leather Shoes,234.0,0.473,Mid-Market,False,True
WST-0003,Westward SunCore Leather Shoes,Westward,Footwear,Leather Shoes,149.0,0.714,Value,False,False
WST-0004,Westward Minimal Workwear Shoes,Westward,Footwear,Workwear Shoes,238.0,0.73,Mid-Market,False,False
WST-0005,Westward CloudSoft Leather Shoes,Westward,Footwear,Leather Shoes,192.0,0.76,Mid-Market,False,False
WST-0006,Westward Featherweight Boots,Westward,Footwear,Boots,318.0,0.596,Premium,False,False
WST-0007,Westward Classic Skate Shoes,Westward,Footwear,Skate Shoes,182.0,0.36,Value,False,False
WST-0008,Westward New Season Athleisure Sneakers,Westward,Footwear,Athleisure Sneakers,294.0,0.344,Premium,False,False
WST-0009,Westward Everyday Leather Shoes,Westward,Footwear,Leather Shoes,291.0,0.633,Premium,False,False
WST-0010,Westward Comfort Fit Skate Shoes,Westward,Footwear,Skate Shoes,239.0,0.655,Mid-Market,True,True
WST-0011,Westward Urban Workwear Shoes,Westward,Footwear,Workwear Shoes,151.0,0.497,Value,True,False
WST-0012,Westward Lumen Leather Shoes,Westward,Footwear,Leather Shoes,201.0,0.693,Mid-Market,False,False
WST-0013,Westward Breathable Skate Shoes,Westward,Footwear,Skate Shoes,209.0,0.676,Mid-Market,False,False
WST-0014,Westward GripPro Skate Shoes,Westward,Footwear,Skate Shoes,125.0,0.549,Value,False,False
WST-0015,Westward CushionFlex Boots,Westward,Footwear,Boots,237.0,0.764,Mid-Market,False,False
WST-0016,Westward Trail Ready Athleisure Sneakers,Westward,Footwear,Athleisure Sneakers,231.0,0.309,Mid-Market,True,False
WST-0017,Westward Limited Workwear Shoes,Westward,Footwear,Workwear Shoes,293.0,0.573,Premium,False,False
WST-0018,Westward Vintage Running Shoes,Westward,Footwear,Running Shoes,176.0,0.47,Value,False,False
WST-0019,Westward TechFeel Canvas Sneakers,Westward,Footwear,Canvas Sneakers,110.0,0.427,Value,True,True
WST-0020,Westward Durable Sandals,Westward,Footwear,Sandals,389.0,0.669,Premium,False,False
WST-0021,Westward AirLite Boots,Westward,Footwear,Boots,393.0,0.248,Premium,False,False
WST-0022,Westward Breeze Sandals,Westward,Footwear,Sandals,308.0,0.624,Premium,False,False
WST-0023,Westward SunCore Boots,Westward,Footwear,Boots,189.0,0.34,Mid-Market,False,False
WST-0024,Westward Minimal Leather Shoes,Westward,Footwear,Leather Shoes,117.0,0.606,Value,False,False
WST-0025,Westward CloudSoft Workwear Shoes,Westward,Footwear,Workwear Shoes,102.0,0.971,Value,False,True
WST-0026,Westward Featherweight Workwear Shoes,Westward,Footwear,Workwear Shoes,167.0,0.7,Value,True,False
WST-0027,Westward Classic Skate Shoes,Westward,Footwear,Skate Shoes,252.0,0.241,Mid-Market,True,True
WST-0028,Westward New Season Canvas Sneakers,Westward,Footwear,Canvas Sneakers,313.0,0.684,Premium,False,False
WST-0029,Westward Everyday Sandals,Westward,Footwear,Sandals,235.0,0.648,Mid-Market,False,False
WST-0030,Westward Comfort Fit Leather Shoes,Westward,Footwear,Leather Shoes,114.0,0.412,Value,False,True
FDB-0001,FieldBrook AirLite Skate Shoes,FieldBrook,Footwear,Skate Shoes,249.0,0.557,Mid-Market,False,False
FDB-0002,FieldBrook Breeze Boots,FieldBrook,Footwear,Boots,226.0,0.709,Mid-Market,False,False
FDB-0003,FieldBrook SunCore Boots,FieldBrook,Footwear,Boots,221.0,0.753,Mid-Market,False,False
FDB-0004,FieldBrook Minimal Boots,FieldBrook,Footwear,Boots,199.0,0.375,Mid-Market,False,False
FDB-0005,FieldBrook CloudSoft Athleisure Sneakers,FieldBrook,Footwear,Athleisure Sneakers,254.0,0.8,Mid-Market,False,False
FDB-0006,FieldBrook Featherweight Skate Shoes,FieldBrook,Footwear,Skate Shoes,229.0,0.689,Mid-Market,False,False
FDB-0007,FieldBrook Classic Leather Shoes,FieldBrook,Footwear,Leather Shoes,222.0,0.701,Mid-Market,True,False
FDB-0008,FieldBrook New Season Canvas Sneakers,FieldBrook,Footwear,Canvas Sneakers,179.0,0.592,Mid-Market,False,False
FDB-0009,FieldBrook Everyday Sandals,FieldBrook,Footwear,Sandals,183.0,0.6,Mid-Market,False,False
FDB-0010,FieldBrook Comfort Fit Workwear Shoes,FieldBrook,Footwear,Workwear Shoes,241.0,0.467,Mid-Market,False,False
FDB-0011,FieldBrook Urban Running Shoes,FieldBrook,Footwear,Running Shoes,97.0,0.739,Value,False,False
FDB-0012,FieldBrook Lumen Canvas Sneakers,FieldBrook,Footwear,Canvas Sneakers,317.0,0.365,Premium,False,False
FDB-0013,FieldBrook Breathable Skate Shoes,FieldBrook,Footwear,Skate Shoes,225.0,0.747,Mid-Market,False,False
FDB-0014,FieldBrook GripPro Workwear Shoes,FieldBrook,Footwear,Workwear Shoes,310.0,0.356,Premium,False,False
FDB-0015,FieldBrook CushionFlex Skate Shoes,FieldBrook,Footwear,Skate Shoes,123.0,0.651,Value,False,False
FDB-0016,FieldBrook Trail Ready Leather Shoes,FieldBrook,Footwear,Leather Shoes,102.0,0.527,Value,False,False
FDB-0017,FieldBrook Limited Running Shoes,FieldBrook,Footwear,Running Shoes,152.0,0.741,Value,True,False
FDB-0018,FieldBrook Vintage Athleisure Sneakers,FieldBrook,Footwear,Athleisure Sneakers,196.0,0.619,Mid-Market,False,False
FDB-0019,FieldBrook TechFeel Leather Shoes,FieldBrook,Footwear,Leather Shoes,160.0,0.827,Value,True,False
FDB-0020,FieldBrook Durable Leather Shoes,FieldBrook,Footwear,Leather Shoes,235.0,0.448,Mid-Market,False,False
FDB-0021,FieldBrook AirLite Skate Shoes,FieldBrook,Footwear,Skate Shoes,194.0,0.268,Mid-Market,True,False
FDB-0022,FieldBrook Breeze Skate Shoes,FieldBrook,Footwear,Skate Shoes,168.0,0.662,Mid-Market,False,False
FDB-0023,FieldBrook SunCore Sandals,FieldBrook,Footwear,Sandals,269.0,0.708,Premium,False,False
FDB-0024,FieldBrook Minimal Sandals,FieldBrook,Footwear,Sandals,182.0,0.716,Mid-Market,False,False
FDB-0025,FieldBrook CloudSoft Sandals,FieldBrook,Footwear,Sandals,190.0,0.623,Mid-Market,False,False
FDB-0026,FieldBrook Featherweight Sandals,FieldBrook,Footwear,Sandals,134.0,0.821,Value,False,True
FDB-0027,FieldBrook Classic Canvas Sneakers,FieldBrook,Footwear,Canvas Sneakers,298.0,0.523,Premium,False,True
FDB-0028,FieldBrook New Season Leather Shoes,FieldBrook,Footwear,Leather Shoes,138.0,0.694,Value,False,False
CMS-0001,Comely Step AirLite Leather Shoes,Comely Step,Footwear,Leather Shoes,222.0,0.716,Mid-Market,True,False
CMS-0002,Comely Step Breeze Skate Shoes,Comely Step,Footwear,Skate Shoes,218.0,0.499,Mid-Market,False,False
CMS-0003,Comely Step SunCore Athleisure Sneakers,Comely Step,Footwear,Athleisure Sneakers,122.0,0.927,Value,False,False
CMS-0004,Comely Step Minimal Canvas Sneakers,Comely Step,Footwear,Canvas Sneakers,173.0,0.617,Mid-Market,False,False
CMS-0005,Comely Step CloudSoft Sandals,Comely Step,Footwear,Sandals,180.0,0.617,Mid-Market,False,False
CMS-0006,Comely Step Featherweight Running Shoes,Comely Step,Footwear,Running Shoes,173.0,0.601,Mid-Market,False,True
CMS-0007,Comely Step Classic Athleisure Sneakers,Comely Step,Footwear,Athleisure Sneakers,170.0,0.782,Mid-Market,True,True
CMS-0008,Comely Step New Season Sandals,Comely Step,Footwear,Sandals,113.0,0.61,Value,False,False
CMS-0009,Comely Step Everyday Workwear Shoes,Comely Step,Footwear,Workwear Shoes,256.0,0.312,Premium,True,False
CMS-0010,Comely Step Comfort Fit Running Shoes,Comely Step,Footwear,Running Shoes,195.0,0.922,Mid-Market,False,False
CMS-0011,Comely Step Urban Workwear Shoes,Comely Step,Footwear,Workwear Shoes,219.0,0.506,Mid-Market,False,False
CMS-0012,Comely Step Lumen Athleisure Sneakers,Comely Step,Footwear,Athleisure Sneakers,121.0,0.584,Value,False,False
CMS-0013,Comely Step Breathable Workwear Shoes,Comely Step,Footwear,Workwear Shoes,219.0,0.765,Mid-Market,True,False
CMS-0014,Comely Step GripPro Workwear Shoes,Comely Step,Footwear,Workwear Shoes,77.0,0.303,Value,True,False
CMS-0015,Comely Step CushionFlex Boots,Comely Step,Footwear,Boots,149.0,0.763,Mid-Market,False,False
CMS-0016,Comely Step Trail Ready Leather Shoes,Comely Step,Footwear,Leather Shoes,149.0,0.482,Mid-Market,True,False
CMS-0017,Comely Step Limited Skate Shoes,Comely Step,Footwear,Skate Shoes,134.0,0.633,Value,False,False
CMS-0018,Comely Step Vintage Running Shoes,Comely Step,Footwear,Running Shoes,95.0,0.422,Value,False,False
CMS-0019,Comely Step TechFeel Skate Shoes,Comely Step,Footwear,Skate Shoes,174.0,0.432,Mid-Market,False,False
CMS-0020,Comely Step Durable Canvas Sneakers,Comely Step,Footwear,Canvas Sneakers,103.0,0.479,Value,True,False
CMS-0021,Comely Step AirLite Boots,Comely Step,Footwear,Boots,277.0,0.474,Premium,False,False
CMS-0022,Comely Step Breeze Canvas Sneakers,Comely Step,Footwear,Canvas Sneakers,288.0,0.536,Premium,False,False
CMS-0023,Comely Step SunCore Workwear Shoes,Comely Step,Footwear,Workwear Shoes,288.0,0.848,Premium,False,False
CMS-0024,Comely Step Minimal Leather Shoes,Comely Step,Footwear,Leather Shoes,250.0,0.885,Premium,False,False
CMS-0025,Comely Step CloudSoft Athleisure Sneakers,Comely Step,Footwear,Athleisure Sneakers,157.0,0.761,Mid-Market,False,False
CMS-0026,Comely Step Featherweight Running Shoes,Comely Step,Footwear,Running Shoes,87.0,0.829,Value,False,False
ZHB-0001,Zenith Harbor AirLite Running Shoes,Zenith Harbor,Footwear,Running Shoes,103.0,0.465,Value,False,False
ZHB-0002,Zenith Harbor Breeze Leather Shoes,Zenith Harbor,Footwear,Leather Shoes,276.0,0.512,Premium,False,False
ZHB-0003,Zenith Harbor SunCore Skate Shoes,Zenith Harbor,Footwear,Skate Shoes,175.0,0.376,Mid-Market,False,True
ZHB-0004,Zenith Harbor Minimal Leather Shoes,Zenith Harbor,Footwear,Leather Shoes,247.0,0.928,Premium,False,False
ZHB-0005,Zenith Harbor CloudSoft Workwear Shoes,Zenith Harbor,Footwear,Workwear Shoes,108.0,0.605,Value,False,False
ZHB-0006,Zenith Harbor Featherweight Sandals,Zenith Harbor,Footwear,Sandals,243.0,0.805,Premium,True,False
ZHB-0007,Zenith Harbor Classic Athleisure Sneakers,Zenith Harbor,Footwear,Athleisure Sneakers,160.0,0.608,Mid-Market,False,False
ZHB-0008,Zenith Harbor New Season Running Shoes,Zenith Harbor,Footwear,Running Shoes,228.0,0.555,Premium,False,False
ZHB-0009,Zenith Harbor Everyday Workwear Shoes,Zenith Harbor,Footwear,Workwear Shoes,113.0,0.609,Value,False,False
ZHB-0010,Zenith Harbor Comfort Fit Boots,Zenith Harbor,Footwear,Boots,99.0,0.696,Value,False,False
ZHB-0011,Zenith Harbor Urban Skate Shoes,Zenith Harbor,Footwear,Skate Shoes,129.0,0.675,Value,False,True
ZHB-0012,Zenith Harbor Lumen Athleisure Sneakers,Zenith Harbor,Footwear,Athleisure Sneakers,133.0,0.47,Value,False,False
ZHB-0013,Zenith Harbor Breathable Workwear Shoes,Zenith Harbor,Footwear,Workwear Shoes,125.0,0.645,Value,True,False
ZHB-0014,Zenith Harbor GripPro Workwear Shoes,Zenith Harbor,Footwear,Workwear Shoes,98.0,0.526,Value,False,False
ZHB-0015,Zenith Harbor CushionFlex Athleisure Sneakers,Zenith Harbor,Footwear,Athleisure Sneakers,212.0,0.586,Mid-Market,False,False
ZHB-0016,Zenith Harbor Trail Ready Running Shoes,Zenith Harbor,Footwear,Running Shoes,135.0,0.416,Value,False,False
ZHB-0017,Zenith Harbor Limited Sandals,Zenith Harbor,Footwear,Sandals,181.0,0.945,Mid-Market,True,False
ZHB-0018,Zenith Harbor Vintage Running Shoes,Zenith Harbor,Footwear,Running Shoes,107.0,0.318,Value,False,False
ZHB-0019,Zenith Harbor TechFeel Athleisure Sneakers,Zenith Harbor,Footwear,Athleisure Sneakers,203.0,0.64,Mid-Market,False,False
ZHB-0020,Zenith Harbor Durable Athleisure Sneakers,Zenith Harbor,Footwear,Athleisure Sneakers,132.0,0.699,Value,True,False
ZHB-0021,Zenith Harbor AirLite Boots,Zenith Harbor,Footwear,Boots,200.0,0.546,Mid-Market,False,False
ZHB-0022,Zenith Harbor Breeze Sandals,Zenith Harbor,Footwear,Sandals,212.0,0.416,Mid-Market,False,False
ZHB-0023,Zenith Harbor SunCore Running Shoes,Zenith Harbor,Footwear,Running Shoes,128.0,0.866,Value,True,False
ZHB-0024,Zenith Harbor Minimal Workwear Shoes,Zenith Harbor,Footwear,Workwear Shoes,209.0,0.525,Mid-Market,False,False
